38,41
56,58
81,4
71,95
38,17
19,5
93,50
56,12
23,2
27,58
5,5
40,10
91,48
7,92
95,15
62,3
81,86
61,25
40,43
14,3
30,2
77,83
48,89
39,90
9,3
32,22
52,93
50,1
63,9
97,69
51,7
41,20
75,37
66,68
40,61
77,39
85,59
47,76
38,74
95,95
83,61
33,31
16,63
2,12
63,62
96,39
68,58
70,86
65,90
89,4
79,85
95,89
23,34
69,88
83,37
23,90
40,62
76,81
3,53
99,69
4,65
25,66
67,73
62,47
34,93
32,43
88,73
68,55
32,37
39,92
91,5
8,91
97,36
23,39
83,24
2,81
61,49
81,92
66,4
77,24
9,14
26,69
72,42
45,6
88,67
17,67
91,59
58,13
70,26
8,25
59,59
78,48
92,30
86,30
95,82
62,45
81,70
30,53
22,71
29,54
22,92
99,90
58,27
52,78
71,4
33,79
4,68
40,58
95,32
82,42
13,4
46,70
15,35
18,67
14,45
74,67
55,89
65,60
80,36
2,64
3,10
92,50
8,36
11,75
23,20
67,31
100,82
21,3
59,15
16,12
92,28
17,49
71,16
7,69
54,91
49,40
87,76
44,54
57,31
48,3
88,52
3,86
21,35
13,11
69,97
30,51
61,43
36,48
62,67
93,14
3,16
29,31
39,55
40,46
51,96
70,10
98,54
85,26
23,52
9,28
12,61
71,53
76,15
31,44
23,44
91,55
59,6
85,99
7,38
66,90
8,60
54,72
52,37
32,59
34,37
11,53
41,83
31,8
89,60
69,53
8,17
77,94
94,22
50,85
31,4
89,79
42,22
40,64
83,17
86,26
99,93
79,1
100,80
93,87
60,25
15,22
31,61
23,33
21,24
59,13
58,83
61,84
68,76
43,44
19,54
73,74
37,33
98,97
45,10
3,68
2,87
32,37
93,1
13,84
99,39
45,82
81,87
85,81
75,19
91,50
16,44
31,64
16,57
92,6
55,59
20,35
86,66
53,60
93,15
24,94
40,52
59,90
16,98
87,95
13,2
97,80
25,60
15,39
92,36
16,14
52,78
72,64
13,57
77,44
69,49
98,59
49,43
78,92
27,41
90,17
96,19
73,16
96,4
33,96
46,7
22,10
62,27
55,36
13,57
41,33
67,49
80,24
40,71
33,79
25,17
6,4
76,55
82,15
31,30
36,13
13,5
31,98
30,38
33,11
28,78
64,63
48,45
42,24
99,53
33,17
20,93
83,83
11,45
64,77
90,41
50,85
53,80
79,66
91,8
14,95
73,91
63,66
71,88
25,79
22,20
93,32
46,17
5,98
91,98
64,54
27,29
66,2
30,78
25,94
35,11
2,43
61,69
97,30
14,82
59,62
87,98
70,53
79,61
48,10
27,14
30,42
72,50
64,84
81,27
30,65
60,73
17,4
78,56
83,55
19,40
74,72
72,89
12,32
53,9
68,95
59,5
17,25
71,9
40,87
37,88
9,5
63,85
23,24
26,23
29,9
71,4
12,94
45,89
34,37
94,82
5,31
32,14
6,42
98,48
46,40
87,85
87,28
84,15
60,83
93,23
50,87
62,68
38,99
40,71
92,88
60,14
35,100
73,33
20,7
33,69
98,50
85,82
35,80
34,63
96,3
93,19
58,27
32,51
25,44
79,67
19,69
5,15
58,14
62,72
28,98
62,7
100,2
65,58
14,19
11,25
51,67
12,5
14,59
88,69
91,52
65,97
3,28
93,68
47,64
44,21
85,61
95,22
24,27
50,14
47,90
13,77
49,44
1,59
66,29
23,18
58,35
62,40
27,97
34,93
12,50
61,24
92,26
53,58
14,58
97,53
43,58
9,96
35,72
65,1
53,51
37,6
41,78
75,49
16,15
30,70
14,13
11,91
77,30
24,20
50,50
53,84
5,57
58,73
51,67
74,56
92,82
18,81
95,80
87,7
41,60
86,79
93,16
18,4
63,21
88,6
24,51
50,35
94,76
18,76
6,64
62,36
70,26
34,20
78,70
54,71
62,26
18,29
54,24
52,4
26,47
4,10
85,82
56,58
18,42
75,81
52,51
37,41
36,7
12,74
89,91
76,77
57,43
54,14
47,32
47,78
95,44
37,99
91,10
8,100
24,93
58,92
26,85
29,46
89,81
65,95
31,43
54,65
7,93
21,72
81,84
98,47
66,52
75,81
87,88
52,26
84,56
99,37
26,93
28,84
14,12
21,95
66,7
75,66
51,57
52,46
73,53
62,63
82,75
86,72
37,35
39,99
71,50
62,29
45,59
29,62
26,75
4,78
29,54
91,68
22,47
15,20
65,98
82,25
71,32
90,88
70,87
94,60
65,17
58,91
40,96
60,17
90,44
41,56
